categories,id_event,latitude,longitude,timeslot
"Arte,Product Design",751,45.4754694,9.1870442,1
"Arte,Product Design",751,45.4754694,9.1870442,2
"Arte,Product Design",751,45.4754694,9.1870442,3
Arredo,599,45.45312970000001,9.1672573,1
Arredo,599,45.45312970000001,9.1672573,2
Arredo,599,45.45312970000001,9.1672573,3
Arredo,598,45.45312970000001,9.1672573,1
Arredo,598,45.45312970000001,9.1672573,2
Arredo,598,45.45312970000001,9.1672573,3
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,1
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,2
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,3
"Arte,Installazioni,Product Design",1481,45.4622772,9.1844453,0
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,1
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,2
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,3
"Arredo,Bagno,Food & beverage,Living,Product Design,Tecnologia",745,45.46884,9.18499,0
"Arte,Illuminazione,Installazioni",1455,45.4598778,9.1906516,1
"Arte,Illuminazione,Installazioni",1455,45.4598778,9.1906516,2
"Arte,Illuminazione,Installazioni",1455,45.4598778,9.1906516,3
,64,45.4598778,9.1906516,1
,64,45.4598778,9.1906516,2
,64,45.4598778,9.1906516,3
"Living,Product Design",622,45.4727586,9.1964477,1
"Living,Product Design",622,45.4727586,9.1964477,2
"Living,Product Design",622,45.4727586,9.1964477,3
"Living,Product Design",622,45.4727586,9.1964477,0
Moda,578,45.45304,9.1714735,1
Moda,578,45.45304,9.1714735,2
Moda,578,45.45304,9.1714735,3
Moda,578,45.45304,9.1714735,0
,1327,45.45304,9.1714735,1
,1327,45.45304,9.1714735,2
,1327,45.45304,9.1714735,3
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,1
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,2
"Architettura,Arredo,Moda,Illuminazione,Living,Product Design",727,45.4747301,9.1927563,3
"Product Design,Tecnologia",719,45.47087,9.18348,3
"Arredo,Arte,Grafica",810,45.47819060000001,9.188269900000002,1
"Arredo,Arte,Grafica",810,45.47819060000001,9.188269900000002,2
"Arredo,Arte,Grafica",810,45.47819060000001,9.188269900000002,3
"Altro,Architettura,Bagno,Esterni",717,45.4745038,9.188312,1
"Altro,Architettura,Bagno,Esterni",717,45.4745038,9.188312,2
"Altro,Architettura,Bagno,Esterni",717,45.4745038,9.188312,3
Product Design,716,45.47206,9.18607,1
Product Design,716,45.47206,9.18607,2
Product Design,716,45.47206,9.18607,3
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,1
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,2
"Arredo,Arte,Gioielli,Illuminazione,Living",714,45.47007,9.19164,3
Arredo,590,45.4514698,9.1725561,1
Arredo,590,45.4514698,9.1725561,2
Arredo,590,45.4514698,9.1725561,3
Arredo,590,45.4514698,9.1725561,0
"Altro,Arte,Installazioni",612,45.4724846,9.1838066,3
"Altro,Arte,Installazioni",612,45.4724846,9.1838066,2
Grafica,629,45.4531742,9.1709032,1
Grafica,629,45.4531742,9.1709032,2
Grafica,629,45.4531742,9.1709032,3
"Arredo,Cucina",658,45.4531742,9.1709032,1
"Arredo,Cucina",658,45.4531742,9.1709032,2
"Arredo,Cucina",658,45.4531742,9.1709032,3
Materiali speciali,657,45.4537785,9.1629472,1
Materiali speciali,657,45.4537785,9.1629472,2
Materiali speciali,657,45.4537785,9.1629472,3
Materiali speciali,657,45.4537785,9.1629472,0
"Installazioni,Product Design",674,45.4517289,9.1627945,1
"Installazioni,Product Design",674,45.4517289,9.1627945,2
"Installazioni,Product Design",674,45.4517289,9.1627945,3
"Installazioni,Product Design",674,45.4517289,9.1627945,0
"Arredo,Living",1381,45.45176470000001,9.1632869,1
"Arredo,Living",1381,45.45176470000001,9.1632869,2
"Arredo,Living",1381,45.45176470000001,9.1632869,3
"Architettura,Installazioni,Living,Materiali speciali,Tecnologia",1077,45.45176470000001,9.1632869,1
"Architettura,Installazioni,Living,Materiali speciali,Tecnologia",1077,45.45176470000001,9.1632869,2
"Architettura,Installazioni,Living,Materiali speciali,Tecnologia",1077,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1383,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1383,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1383,45.45176470000001,9.1632869,3
"Arredo,Illuminazione,Living,Tecnologia",1173,45.45176470000001,9.1632869,1
"Arredo,Illuminazione,Living,Tecnologia",1173,45.45176470000001,9.1632869,2
"Arredo,Illuminazione,Living,Tecnologia",1173,45.45176470000001,9.1632869,3
"Product Design,Tecnologia",1177,45.45176470000001,9.1632869,1
"Product Design,Tecnologia",1177,45.45176470000001,9.1632869,2
"Product Design,Tecnologia",1177,45.45176470000001,9.1632869,3
"Arredo,Living",1388,45.45176470000001,9.1632869,1
"Arredo,Living",1388,45.45176470000001,9.1632869,2
"Arredo,Living",1388,45.45176470000001,9.1632869,3
"Architettura,Arredo,Tecnologia",1181,45.45176470000001,9.1632869,1
"Architettura,Arredo,Tecnologia",1181,45.45176470000001,9.1632869,2
"Architettura,Arredo,Tecnologia",1181,45.45176470000001,9.1632869,3
Installazioni,1045,45.45176470000001,9.1632869,1
Installazioni,1045,45.45176470000001,9.1632869,2
Installazioni,1045,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1086,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1086,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1086,45.45176470000001,9.1632869,3
"Illuminazione,Installazioni,Product Design",28,45.45176470000001,9.1632869,1
"Illuminazione,Installazioni,Product Design",28,45.45176470000001,9.1632869,2
"Illuminazione,Installazioni,Product Design",28,45.45176470000001,9.1632869,3
"Illuminazione,Installazioni,Product Design",28,45.45176470000001,9.1632869,0
"Arredo,Illuminazione,Installazioni,Living,Product Design,Tecnologia",930,45.45176470000001,9.1632869,1
"Arredo,Illuminazione,Installazioni,Living,Product Design,Tecnologia",930,45.45176470000001,9.1632869,2
"Arredo,Illuminazione,Installazioni,Living,Product Design,Tecnologia",930,45.45176470000001,9.1632869,3
,1397,45.45176470000001,9.1632869,1
,1397,45.45176470000001,9.1632869,2
,1397,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1083,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1083,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1083,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1395,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1395,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1395,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1400,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1400,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1400,45.45176470000001,9.1632869,3
"Arredo,Installazioni,Living",1401,45.45176470000001,9.1632869,1
"Arredo,Installazioni,Living",1401,45.45176470000001,9.1632869,2
"Arredo,Installazioni,Living",1401,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1081,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1081,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1081,45.45176470000001,9.1632869,3
"Materiali speciali,Product Design,Tecnologia",1318,45.45176470000001,9.1632869,1
"Materiali speciali,Product Design,Tecnologia",1318,45.45176470000001,9.1632869,2
"Materiali speciali,Product Design,Tecnologia",1318,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1403,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1403,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1403,45.45176470000001,9.1632869,3
Architettura,579,45.45176470000001,9.1632869,1
Architettura,579,45.45176470000001,9.1632869,2
Architettura,579,45.45176470000001,9.1632869,3
Architettura,579,45.45176470000001,9.1632869,0
"Living,Materiali speciali,Tecnologia",1193,45.45176470000001,9.1632869,1
"Living,Materiali speciali,Tecnologia",1193,45.45176470000001,9.1632869,2
"Living,Materiali speciali,Tecnologia",1193,45.45176470000001,9.1632869,3
Cucina,106,45.45176470000001,9.1632869,1
Cucina,106,45.45176470000001,9.1632869,2
Cucina,106,45.45176470000001,9.1632869,3
"Illuminazione,Installazioni,Living,Tecnologia",1191,45.45176470000001,9.1632869,1
"Illuminazione,Installazioni,Living,Tecnologia",1191,45.45176470000001,9.1632869,2
"Illuminazione,Installazioni,Living,Tecnologia",1191,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1085,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1085,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1085,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1528,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1528,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1528,45.45176470000001,9.1632869,3
"Arredo,Living,Product Design,Tecnologia",1405,45.45176470000001,9.1632869,1
"Arredo,Living,Product Design,Tecnologia",1405,45.45176470000001,9.1632869,2
"Arredo,Living,Product Design,Tecnologia",1405,45.45176470000001,9.1632869,3
"Arredo,Illuminazione,Living,Product Design,Tecnologia",1409,45.45176470000001,9.1632869,1
"Arredo,Illuminazione,Living,Product Design,Tecnologia",1409,45.45176470000001,9.1632869,2
"Arredo,Illuminazione,Living,Product Design,Tecnologia",1409,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1526,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1526,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1526,45.45176470000001,9.1632869,3
"Architettura,Esterni,Materiali speciali",243,45.45176470000001,9.1632869,1
"Architettura,Esterni,Materiali speciali",243,45.45176470000001,9.1632869,2
"Architettura,Esterni,Materiali speciali",243,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1196,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1196,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1196,45.45176470000001,9.1632869,3
"Arte,Living,Tecnologia",1210,45.45176470000001,9.1632869,1
"Arte,Living,Tecnologia",1210,45.45176470000001,9.1632869,2
"Arte,Living,Tecnologia",1210,45.45176470000001,9.1632869,3
"Giochi, giocattoli",1544,45.45176470000001,9.1632869,1
"Giochi, giocattoli",1544,45.45176470000001,9.1632869,2
"Giochi, giocattoli",1544,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1410,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1410,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1410,45.45176470000001,9.1632869,3
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,45.45176470000001,9.1632869,1
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,45.45176470000001,9.1632869,2
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,45.45176470000001,9.1632869,3
"Installazioni,Product Design,Tecnologia",610,45.45176470000001,9.1632869,1
"Installazioni,Product Design,Tecnologia",610,45.45176470000001,9.1632869,2
"Installazioni,Product Design,Tecnologia",610,45.45176470000001,9.1632869,3
"Arredo,Living,Materiali speciali,Tecnologia",1087,45.45176470000001,9.1632869,1
"Arredo,Living,Materiali speciali,Tecnologia",1087,45.45176470000001,9.1632869,2
"Arredo,Living,Materiali speciali,Tecnologia",1087,45.45176470000001,9.1632869,3
Materiali speciali,1110,45.45176470000001,9.1632869,2
Materiali speciali,1110,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1089,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1089,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1089,45.45176470000001,9.1632869,3
"Arredo,Cucina,Living,Tecnologia",1413,45.45176470000001,9.1632869,1
"Arredo,Cucina,Living,Tecnologia",1413,45.45176470000001,9.1632869,2
"Arredo,Cucina,Living,Tecnologia",1413,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1416,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1416,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1416,45.45176470000001,9.1632869,3
"Materiali speciali,Product Design,Tecnologia",1427,45.45176470000001,9.1632869,1
"Materiali speciali,Product Design,Tecnologia",1427,45.45176470000001,9.1632869,2
"Materiali speciali,Product Design,Tecnologia",1427,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1527,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1527,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1527,45.45176470000001,9.1632869,3
,1434,45.45176470000001,9.1632869,1
,1434,45.45176470000001,9.1632869,2
,1434,45.45176470000001,9.1632869,3
Arte,1242,45.45176470000001,9.1632869,1
Arte,1242,45.45176470000001,9.1632869,2
Arte,1242,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1530,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1530,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1530,45.45176470000001,9.1632869,3
"Arredo,Installazioni,Living,Party,Product Design",868,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1486,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1486,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1486,45.45176470000001,9.1632869,3
"Arredo,Arte,Moda,Living",1352,45.45176470000001,9.1632869,1
"Arredo,Arte,Moda,Living",1352,45.45176470000001,9.1632869,2
"Arredo,Arte,Moda,Living",1352,45.45176470000001,9.1632869,3
Grafica,1380,45.45176470000001,9.1632869,1
Grafica,1380,45.45176470000001,9.1632869,2
Grafica,1380,45.45176470000001,9.1632869,3
"Living,Product Design,Tecnologia",1488,45.45176470000001,9.1632869,1
"Living,Product Design,Tecnologia",1488,45.45176470000001,9.1632869,2
"Living,Product Design,Tecnologia",1488,45.45176470000001,9.1632869,3
"Arredo,Illuminazione,Living",1491,45.45176470000001,9.1632869,1
"Arredo,Illuminazione,Living",1491,45.45176470000001,9.1632869,2
"Arredo,Illuminazione,Living",1491,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1232,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1232,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1232,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1231,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1231,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1231,45.45176470000001,9.1632869,3
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,45.45176470000001,9.1632869,1
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,45.45176470000001,9.1632869,2
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,45.45176470000001,9.1632869,3
"Arredo,Living",1389,45.45176470000001,9.1632869,1
"Arredo,Living",1389,45.45176470000001,9.1632869,2
"Arredo,Living",1389,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1207,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1207,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1207,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1387,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1387,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1387,45.45176470000001,9.1632869,3
"Cucina,Food & beverage,Materiali speciali",32,45.45176470000001,9.1632869,2
"Cucina,Food & beverage,Materiali speciali",32,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1080,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1080,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1080,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1372,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1372,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1372,45.45176470000001,9.1632869,3
"Arredo,Living,Materiali speciali",1240,45.45176470000001,9.1632869,1
"Arredo,Living,Materiali speciali",1240,45.45176470000001,9.1632869,2
"Arredo,Living,Materiali speciali",1240,45.45176470000001,9.1632869,3
"Product Design,Tecnologia",1385,45.45176470000001,9.1632869,1
"Product Design,Tecnologia",1385,45.45176470000001,9.1632869,2
"Product Design,Tecnologia",1385,45.45176470000001,9.1632869,3
"Arredo,Living,Tecnologia",1626,45.45176470000001,9.1632869,1
"Arredo,Living,Tecnologia",1626,45.45176470000001,9.1632869,2
"Arredo,Living,Tecnologia",1626,45.45176470000001,9.1632869,3
"Living,Tecnologia",1178,45.4524277,9.1671696,1
"Living,Tecnologia",1178,45.4524277,9.1671696,2
"Living,Tecnologia",1178,45.4524277,9.1671696,3
"Installazioni,Tecnologia",1305,45.4524277,9.1671696,1
"Installazioni,Tecnologia",1305,45.4524277,9.1671696,2
"Installazioni,Tecnologia",1305,45.4524277,9.1671696,3
"Altro,Living,Product Design",1333,45.4524277,9.1671696,1
"Altro,Living,Product Design",1333,45.4524277,9.1671696,2
"Altro,Living,Product Design",1333,45.4524277,9.1671696,3
"Cucina,Moda,Living",1365,45.4524277,9.1671696,1
"Cucina,Moda,Living",1365,45.4524277,9.1671696,2
"Cucina,Moda,Living",1365,45.4524277,9.1671696,3
"Arredo,Bagno,Grafica,Installazioni,Living,Materiali speciali,Product Design",1180,45.4754356,9.1826485,1
"Arredo,Bagno,Grafica,Installazioni,Living,Materiali speciali,Product Design",1180,45.4754356,9.1826485,2
"Arredo,Bagno,Grafica,Installazioni,Living,Materiali speciali,Product Design",1180,45.4754356,9.1826485,3
"Arredo,Grafica,Living,Product Design",826,45.4754356,9.1826485,1
"Arredo,Grafica,Living,Product Design",826,45.4754356,9.1826485,2
"Arredo,Grafica,Living,Product Design",826,45.4754356,9.1826485,3
"Arredo,Bagno,Product Design",887,45.4602729,9.2062757,2
"Arredo,Bagno,Product Design",887,45.4602729,9.2062757,3
"Arredo,Bagno,Product Design",887,45.4602729,9.2062757,1
Installazioni,895,45.4527416,9.1647171,1
Installazioni,895,45.4527416,9.1647171,2
Installazioni,895,45.4527416,9.1647171,3
Installazioni,895,45.4527416,9.1647171,0
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,1
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,2
"Altro,Arredo,Living,Product Design",903,45.478749,9.1854494,3
"Altro,Arredo",769,45.4782556,9.1818843,1
"Altro,Arredo",769,45.4782556,9.1818843,2
"Altro,Arredo",769,45.4782556,9.1818843,3
"Moda,Illuminazione",770,45.4771328,9.187785,1
"Moda,Illuminazione",770,45.4771328,9.187785,2
"Moda,Illuminazione",770,45.4771328,9.187785,3
Arte,776,45.46853,9.18616,1
Arte,776,45.46853,9.18616,2
Arte,776,45.46853,9.18616,3
Altro,777,45.47542410000001,9.1845611,1
Altro,777,45.47542410000001,9.1845611,2
Altro,777,45.47542410000001,9.1845611,3
"Altro,Arredo,Esterni,Moda,Food & beverage,Product Design",778,45.48098,9.18691,1
"Altro,Arredo,Esterni,Moda,Food & beverage,Product Design",778,45.48098,9.18691,2
"Altro,Arredo,Esterni,Moda,Food & beverage,Product Design",778,45.48098,9.18691,3
"Altro,Arredo,Illuminazione",779,45.4723593,9.1850931,1
"Altro,Arredo,Illuminazione",779,45.4723593,9.1850931,2
"Altro,Arredo,Illuminazione",779,45.4723593,9.1850931,3
"Arredo,Bagno,Illuminazione,Living,Product Design",780,45.4693438,9.188217300000002,3
"Arredo,Bagno,Illuminazione,Living,Product Design",780,45.4693438,9.188217300000002,1
"Arredo,Bagno,Illuminazione,Living,Product Design",780,45.4693438,9.188217300000002,2
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,1
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,2
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,3
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.189143199999998,1
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.189143199999998,2
"Arredo,Cucina,Illuminazione,Product Design,Tecnologia",762,45.4681682,9.189143199999998,3
"Altro,Arredo,Arte,Gioielli,Grafica,Living,Product Design",763,45.4721321,9.1836137,1
"Altro,Arredo,Arte,Gioielli,Grafica,Living,Product Design",763,45.4721321,9.1836137,2
"Altro,Arredo,Arte,Gioielli,Grafica,Living,Product Design",763,45.4721321,9.1836137,3
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,1
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,2
"Architettura,Arredo,Living,Product Design",764,45.4685216,9.1838358,3
"Architettura,Product Design",766,45.4761223,9.185806800000002,1
"Architettura,Product Design",766,45.4761223,9.185806800000002,2
"Architettura,Product Design",766,45.4761223,9.185806800000002,3
"Arredo,Bagno,Product Design",784,45.4748153,9.1871265,1
"Arredo,Bagno,Product Design",784,45.4748153,9.1871265,2
"Arredo,Bagno,Product Design",784,45.4748153,9.1871265,3
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.185630499999998,1
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.185630499999998,2
"Architettura,Arredo,Living,Product Design",785,45.4794376,9.185630499999998,3
"Arte,Product Design",786,45.4673593,9.1858262,1
"Arte,Product Design",786,45.4673593,9.1858262,2
"Arte,Product Design",786,45.4673593,9.1858262,3
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,1
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,2
"Arredo,Food & beverage,Installazioni,Living,Party,Product Design",1418,45.4813131,9.191727,3
"Arredo,Living,Product Design",787,45.4813131,9.191727,1
"Arredo,Living,Product Design",787,45.4813131,9.191727,2
"Arredo,Living,Product Design",787,45.4813131,9.191727,3
"Architettura,Arredo,Arte,Conferenze, workshop,Food & beverage,Grafica,Installazioni,Living,Party,Product Design",1294,45.4813131,9.191727,3
"Arredo,Esterni,Living,Product Design",789,45.472338,9.1864182,1
"Arredo,Esterni,Living,Product Design",789,45.472338,9.1864182,2
"Arredo,Esterni,Living,Product Design",789,45.472338,9.1864182,3
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.186092599999998,1
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.186092599999998,2
"Altro,Architettura,Arte,Moda,Product Design",791,45.4791864,9.186092599999998,3
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,1
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,2
"Architettura,Arredo,Bagno,Cucina,Living,Product Design",792,45.4748459,9.1832329,3
"Altro,Architettura,Living,Product Design",795,45.4654219,9.1859243,3
"Altro,Architettura,Living,Product Design",795,45.4654219,9.1859243,2
Cucina,798,45.4728008,9.1871505,1
Cucina,798,45.4728008,9.1871505,2
Cucina,798,45.4728008,9.1871505,3
Cucina,798,45.4728008,9.1871505,0
"Arredo,Illuminazione,Living,Product Design",799,45.47145620000001,9.1848642,2
"Arredo,Illuminazione,Living,Product Design",799,45.47145620000001,9.1848642,3
"Grafica,Product Design",801,45.4752736,9.1852913,1
"Grafica,Product Design",801,45.4752736,9.1852913,2
"Grafica,Product Design",801,45.4752736,9.1852913,3
"Arredo,Living,Product Design",804,45.4827626,9.1833932,1
"Arredo,Living,Product Design",804,45.4827626,9.1833932,2
"Arredo,Living,Product Design",804,45.4827626,9.1833932,3
"Arredo,Bagno,Living",806,45.47717479999999,9.1861521,1
"Arredo,Bagno,Living",806,45.47717479999999,9.1861521,2
"Arredo,Bagno,Living",806,45.47717479999999,9.1861521,3
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.47717479999999,9.1861521,1
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.47717479999999,9.1861521,2
"Architettura,Arredo,Arte,Installazioni,Living,Materiali speciali,Product Design,Tecnologia",1536,45.47717479999999,9.1861521,3
"Altro,Architettura,Product Design",811,45.4806729,9.1964779,2
"Altro,Architettura,Product Design",811,45.4806729,9.1964779,3
"Altro,Tecnologia",816,45.4793654,9.1869845,1
"Altro,Tecnologia",816,45.4793654,9.1869845,2
"Altro,Tecnologia",816,45.4793654,9.1869845,3
Food & beverage,818,45.478628,9.1882898,0
Food & beverage,818,45.478628,9.1882898,2
Food & beverage,818,45.478628,9.1882898,3
"Architettura,Arredo,Grafica,Product Design",823,45.47145620000001,9.1848642,1
"Architettura,Arredo,Grafica,Product Design",823,45.47145620000001,9.1848642,2
"Architettura,Arredo,Grafica,Product Design",823,45.47145620000001,9.1848642,3
"Arredo,Esterni,Living,Product Design",831,45.4695491,9.186751199999998,1
"Arredo,Esterni,Living,Product Design",831,45.4695491,9.186751199999998,2
"Arredo,Esterni,Living,Product Design",831,45.4695491,9.186751199999998,3
"Arredo,Moda,Product Design",684,45.4710069,9.184420199999998,1
"Arredo,Moda,Product Design",684,45.4710069,9.184420199999998,2
"Arredo,Moda,Product Design",684,45.4710069,9.184420199999998,3
"Arredo,Product Design",686,45.4686382,9.1915023,1
"Arredo,Product Design",686,45.4686382,9.1915023,2
"Arredo,Product Design",686,45.4686382,9.1915023,3
"Architettura,Product Design",690,45.4721368,9.1839158,1
"Architettura,Product Design",690,45.4721368,9.1839158,2
"Architettura,Product Design",690,45.4721368,9.1839158,3
"Altro,Architettura,Arredo,Living,Product Design",691,45.4716588,9.185690199999998,1
"Altro,Architettura,Arredo,Living,Product Design",691,45.4716588,9.185690199999998,2
"Altro,Architettura,Arredo,Living,Product Design",691,45.4716588,9.185690199999998,3
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.47669910000001,9.1861849,1
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.47669910000001,9.1861849,2
"Architettura,Arredo,Cucina,Grafica,Illuminazione,Living,Product Design",692,45.47669910000001,9.1861849,3
"Arredo,Living,Product Design",694,45.4704565,9.1875381,1
"Arredo,Living,Product Design",694,45.4704565,9.1875381,2
"Arredo,Living,Product Design",694,45.4704565,9.1875381,3
"Arredo,Living,Product Design",696,45.47342379999999,9.184785,1
"Arredo,Living,Product Design",696,45.47342379999999,9.184785,2
"Arredo,Living,Product Design",696,45.47342379999999,9.184785,3
"Arredo,Product Design",1053,45.47998,9.19006,1
"Arredo,Product Design",1053,45.47998,9.19006,2
"Arredo,Product Design",1053,45.47998,9.19006,3
"Arredo,Product Design",698,45.47998,9.19006,1
"Arredo,Product Design",698,45.47998,9.19006,2
"Arredo,Product Design",698,45.47998,9.19006,3
"Altro,Arredo,Living,Product Design,Tecnologia",704,45.4717915,9.1861611,1
"Altro,Arredo,Living,Product Design,Tecnologia",704,45.4717915,9.1861611,2
"Altro,Arredo,Living,Product Design,Tecnologia",704,45.4717915,9.1861611,3
"Altro,Architettura,Arredo,Gioielli,Illuminazione,Living,Product Design",705,45.4814255,9.1882961,1
"Altro,Architettura,Arredo,Gioielli,Illuminazione,Living,Product Design",705,45.4814255,9.1882961,2
"Altro,Architettura,Arredo,Gioielli,Illuminazione,Living,Product Design",705,45.4814255,9.1882961,3
"Arredo,Esterni,Illuminazione,Living,Product Design",706,45.4683122,9.1840027,1
"Arredo,Esterni,Illuminazione,Living,Product Design",706,45.4683122,9.1840027,2
