squareid,timeslot,lat,lon,activity
9587003,3,45.426041658900004,9.1758335059,4389
9587004,0,45.426041658900004,9.1775001727,1619
9587004,1,45.426041658900004,9.1775001727,2432
9587004,2,45.426041658900004,9.1775001727,2699
9587004,3,45.426041658900004,9.1775001727,2824
9587005,0,45.426041658900004,9.1791668395,1535
9587005,1,45.426041658900004,9.1791668395,2562
9587005,2,45.426041658900004,9.1791668395,2795
9587005,3,45.426041658900004,9.1791668395,2758
9587006,0,45.426041658900004,9.1808335063,303
9587006,1,45.426041658900004,9.1808335063,745
9587006,2,45.426041658900004,9.1808335063,728
9587006,3,45.426041658900004,9.1808335063,598
9587007,0,45.426041658900004,9.1825001731,151
9587007,1,45.426041658900004,9.1825001731,470
9587007,2,45.426041658900004,9.1825001731,448
9587007,3,45.426041658900004,9.1825001731,343
9587008,0,45.426041658900004,9.1841668399,134
9587008,1,45.426041658900004,9.1841668399,441
9587008,2,45.426041658900004,9.1841668399,418
9587008,3,45.426041658900004,9.1841668399,315
9587009,0,45.426041658900004,9.1858335067,113
9587009,1,45.426041658900004,9.1858335067,395
9587009,2,45.426041658900004,9.1858335067,367
9587009,3,45.426041658900004,9.1858335067,260
9587010,0,45.426041658900004,9.1875001735,96
9587010,1,45.426041658900004,9.1875001735,250
9587010,2,45.426041658900004,9.1875001735,248
9587010,3,45.426041658900004,9.1875001735,210
9587011,0,45.426041658900004,9.1891668403,111
9587011,1,45.426041658900004,9.1891668403,235
9587011,2,45.426041658900004,9.1891668403,253
9587011,3,45.426041658900004,9.1891668403,241
9587012,0,45.426041658900004,9.1908335071,400
9587012,1,45.426041658900004,9.1908335071,684
9587012,2,45.426041658900004,9.1908335071,741
9587012,3,45.426041658900004,9.1908335071,746
9587013,0,45.426041658900004,9.1925001739,308
9587013,1,45.426041658900004,9.1925001739,530
9587013,2,45.426041658900004,9.1925001739,585
9587013,3,45.426041658900004,9.1925001739,581
9587014,0,45.426041658900004,9.194166840700001,116
9587014,1,45.426041658900004,9.194166840700001,206
9587014,2,45.426041658900004,9.194166840700001,231
9587014,3,45.426041658900004,9.194166840700001,231
9587015,0,45.426041658900004,9.1958335075,589
9587015,1,45.426041658900004,9.1958335075,980
9587015,2,45.426041658900004,9.1958335075,1076
9587015,3,45.426041658900004,9.1958335075,1089
9587016,0,45.426041658900004,9.1975001743,3689
9587016,1,45.426041658900004,9.1975001743,6585
9587016,2,45.426041658900004,9.1975001743,7777
9587016,3,45.426041658900004,9.1975001743,7147
9587017,0,45.426041658900004,9.1991668411,1568
9587017,1,45.426041658900004,9.1991668411,3030
9587017,2,45.426041658900004,9.1991668411,3663
9587017,3,45.426041658900004,9.1991668411,2991
9587018,0,45.426041658900004,9.200833507899999,2889
9587018,1,45.426041658900004,9.200833507899999,5308
9587018,2,45.426041658900004,9.200833507899999,6412
9587018,3,45.426041658900004,9.200833507899999,5217
9587019,0,45.426041658900004,9.2025001747,2473
9587019,1,45.426041658900004,9.2025001747,4585
9587019,2,45.426041658900004,9.2025001747,5502
9587019,3,45.426041658900004,9.2025001747,4472
9587020,0,45.426041658900004,9.2041668415,1913
9587020,1,45.426041658900004,9.2041668415,3290
9587020,2,45.426041658900004,9.2041668415,3909
9587020,3,45.426041658900004,9.2041668415,3393
9587021,0,45.426041658900004,9.2058335083,2401
9587021,1,45.426041658900004,9.2058335083,4019
9587021,2,45.426041658900004,9.2058335083,4729
9587021,3,45.426041658900004,9.2058335083,4215
9587022,0,45.426041658900004,9.2075001751,1194
9587022,1,45.426041658900004,9.2075001751,2088
9587022,2,45.426041658900004,9.2075001751,2462
9587022,3,45.426041658900004,9.2075001751,2128
9587023,0,45.426041658900004,9.2091668419,910
9587023,1,45.426041658900004,9.2091668419,1477
9587023,2,45.426041658900004,9.2091668419,1730
9587023,3,45.426041658900004,9.2091668419,1584
9587024,0,45.426041658900004,9.2108335087,1276
9587024,1,45.426041658900004,9.2108335087,2137
9587024,2,45.426041658900004,9.2108335087,2500
9587024,3,45.426041658900004,9.2108335087,2241
9587025,0,45.426041658900004,9.212500175499999,219
9587025,1,45.426041658900004,9.212500175499999,344
9587025,2,45.426041658900004,9.212500175499999,401
9587025,3,45.426041658900004,9.212500175499999,373
9587026,0,45.426041658900004,9.214166842300001,192
9587026,1,45.426041658900004,9.214166842300001,362
9587026,2,45.426041658900004,9.214166842300001,434
9587026,3,45.426041658900004,9.214166842300001,350
9587027,0,45.426041658900004,9.2158335091,216
9587027,1,45.426041658900004,9.2158335091,406
9587027,2,45.426041658900004,9.2158335091,489
9587027,3,45.426041658900004,9.2158335091,392
9587028,0,45.426041658900004,9.2175001759,160
9587028,1,45.426041658900004,9.2175001759,343
9587028,2,45.426041658900004,9.2175001759,415
9587028,3,45.426041658900004,9.2175001759,325
9587029,0,45.426041658900004,9.2191668427,145
9587029,1,45.426041658900004,9.2191668427,274
9587029,2,45.426041658900004,9.2191668427,306
9587029,3,45.426041658900004,9.2191668427,269
9587030,0,45.426041658900004,9.2208335095,120
9587030,1,45.426041658900004,9.2208335095,236
9587030,2,45.426041658900004,9.2208335095,268
9587030,3,45.426041658900004,9.2208335095,250
9587031,0,45.426041658900004,9.2225001763,95
9587031,1,45.426041658900004,9.2225001763,205
9587031,2,45.426041658900004,9.2225001763,247
9587031,3,45.426041658900004,9.2225001763,224
9587032,0,45.426041658900004,9.224166843099999,86
9587032,1,45.426041658900004,9.224166843099999,189
9587032,2,45.426041658900004,9.224166843099999,214
9587032,3,45.426041658900004,9.224166843099999,201
9587033,0,45.426041658900004,9.2258335099,85
9587033,1,45.426041658900004,9.2258335099,191
9587033,2,45.426041658900004,9.2258335099,218
9587033,3,45.426041658900004,9.2258335099,205
9587034,0,45.426041658900004,9.2275001767,77
9587034,1,45.426041658900004,9.2275001767,184
9587034,2,45.426041658900004,9.2275001767,204
9587034,3,45.426041658900004,9.2275001767,198
9587035,0,45.426041658900004,9.2291668435,155
9587035,1,45.426041658900004,9.2291668435,360
9587035,2,45.426041658900004,9.2291668435,412
9587035,3,45.426041658900004,9.2291668435,378
9587036,0,45.426041658900004,9.2308335103,930
9587036,1,45.426041658900004,9.2308335103,2235
9587036,2,45.426041658900004,9.2308335103,2489
9587036,3,45.426041658900004,9.2308335103,2298
9587037,0,45.426041658900004,9.2325001771,407
9587037,1,45.426041658900004,9.2325001771,998
9587037,2,45.426041658900004,9.2325001771,1136
9587037,3,45.426041658900004,9.2325001771,1013
9587038,0,45.426041658900004,9.2341668439,73
9587038,1,45.426041658900004,9.2341668439,209
9587038,2,45.426041658900004,9.2341668439,235
9587038,3,45.426041658900004,9.2341668439,211
9587039,0,45.426041658900004,9.235833510700001,81
9587039,1,45.426041658900004,9.235833510700001,207
9587039,2,45.426041658900004,9.235833510700001,236
9587039,3,45.426041658900004,9.235833510700001,215
9587040,0,45.426041658900004,9.2375001775,63
9587040,1,45.426041658900004,9.2375001775,198
9587040,2,45.426041658900004,9.2375001775,233
9587040,3,45.426041658900004,9.2375001775,187
9587041,0,45.426041658900004,9.2391668443,48
9587041,1,45.426041658900004,9.2391668443,177
9587041,2,45.426041658900004,9.2391668443,213
9587041,3,45.426041658900004,9.2391668443,163
9587042,0,45.426041658900004,9.2408335111,293
9587042,1,45.426041658900004,9.2408335111,799
9587042,2,45.426041658900004,9.2408335111,909
9587042,3,45.426041658900004,9.2408335111,763
9587043,0,45.426041658900004,9.2425001779,184
9587043,1,45.426041658900004,9.2425001779,480
9587043,2,45.426041658900004,9.2425001779,548
9587043,3,45.426041658900004,9.2425001779,477
9587044,0,45.426041658900004,9.2441668447,1090
9587044,1,45.426041658900004,9.2441668447,2381
9587044,2,45.426041658900004,9.2441668447,2669
9587044,3,45.426041658900004,9.2441668447,2429
9587045,0,45.426041658900004,9.245833511499999,2280
9587045,1,45.426041658900004,9.245833511499999,5050
9587045,2,45.426041658900004,9.245833511499999,5830
9587045,3,45.426041658900004,9.245833511499999,5011
9587046,0,45.426041658900004,9.247500178300001,1019
9587046,1,45.426041658900004,9.247500178300001,2429
9587046,2,45.426041658900004,9.247500178300001,2935
9587046,3,45.426041658900004,9.247500178300001,2228
9587047,0,45.426041658900004,9.2491668451,116
9587047,1,45.426041658900004,9.2491668451,420
9587047,2,45.426041658900004,9.2491668451,523
9587047,3,45.426041658900004,9.2491668451,361
9587048,0,45.426041658900004,9.2508335119,434
9587048,1,45.426041658900004,9.2508335119,1482
9587048,2,45.426041658900004,9.2508335119,1861
9587048,3,45.426041658900004,9.2508335119,1245
9587049,0,45.426041658900004,9.2525001787,305
9587049,1,45.426041658900004,9.2525001787,1108
9587049,2,45.426041658900004,9.2525001787,1399
9587049,3,45.426041658900004,9.2525001787,915
9594124,0,45.424791658800004,9.1308335023,109
9594124,1,45.424791658800004,9.1308335023,224
9594124,2,45.424791658800004,9.1308335023,278
9594124,3,45.424791658800004,9.1308335023,257
9594125,0,45.424791658800004,9.1325001691,188
9594125,1,45.424791658800004,9.1325001691,352
9594125,2,45.424791658800004,9.1325001691,421
9594125,3,45.424791658800004,9.1325001691,403
9594126,0,45.424791658800004,9.1341668359,128
9594126,1,45.424791658800004,9.1341668359,239
9594126,2,45.424791658800004,9.1341668359,281
9594126,3,45.424791658800004,9.1341668359,267
9594127,0,45.424791658800004,9.1358335027,118
9594127,1,45.424791658800004,9.1358335027,221
9594127,2,45.424791658800004,9.1358335027,270
9594127,3,45.424791658800004,9.1358335027,254
9594128,0,45.424791658800004,9.1375001695,112
9594128,1,45.424791658800004,9.1375001695,220
9594128,2,45.424791658800004,9.1375001695,259
9594128,3,45.424791658800004,9.1375001695,243
9594129,0,45.424791658800004,9.1391668363,122
9594129,1,45.424791658800004,9.1391668363,232
9594129,2,45.424791658800004,9.1391668363,271
9594129,3,45.424791658800004,9.1391668363,253
9594130,0,45.424791658800004,9.1408335031,1028
9594130,1,45.424791658800004,9.1408335031,1814
9594130,2,45.424791658800004,9.1408335031,2101
9594130,3,45.424791658800004,9.1408335031,2008
9594131,0,45.424791658800004,9.1425001699,217
9594131,1,45.424791658800004,9.1425001699,391
9594131,2,45.424791658800004,9.1425001699,454
9594131,3,45.424791658800004,9.1425001699,440
9594132,0,45.424791658800004,9.1441668367,125
9594132,1,45.424791658800004,9.1441668367,214
9594132,2,45.424791658800004,9.1441668367,249
9594132,3,45.424791658800004,9.1441668367,237
9594133,0,45.424791658800004,9.1458335035,126
9594133,1,45.424791658800004,9.1458335035,222
9594133,2,45.424791658800004,9.1458335035,259
9594133,3,45.424791658800004,9.1458335035,244
9594134,0,45.424791658800004,9.147500170299999,116
9594134,1,45.424791658800004,9.147500170299999,197
9594134,2,45.424791658800004,9.147500170299999,257
9594134,3,45.424791658800004,9.147500170299999,246
9594135,0,45.424791658800004,9.149166837100001,110
9594135,1,45.424791658800004,9.149166837100001,191
9594135,2,45.424791658800004,9.149166837100001,246
9594135,3,45.424791658800004,9.149166837100001,237
9594136,0,45.424791658800004,9.1508335039,125
9594136,1,45.424791658800004,9.1508335039,229
9594136,2,45.424791658800004,9.1508335039,276
9594136,3,45.424791658800004,9.1508335039,257
9594137,0,45.424791658800004,9.1525001707,134
9594137,1,45.424791658800004,9.1525001707,255
9594137,2,45.424791658800004,9.1525001707,314
9594137,3,45.424791658800004,9.1525001707,289
9594138,0,45.424791658800004,9.1541668375,167
9594138,1,45.424791658800004,9.1541668375,307
9594138,2,45.424791658800004,9.1541668375,386
9594138,3,45.424791658800004,9.1541668375,351
9594139,0,45.424791658800004,9.1558335043,1108
9594139,1,45.424791658800004,9.1558335043,1905
9594139,2,45.424791658800004,9.1558335043,2346
9594139,3,45.424791658800004,9.1558335043,2184
9594140,0,45.424791658800004,9.1575001711,672
9594140,1,45.424791658800004,9.1575001711,1178
9594140,2,45.424791658800004,9.1575001711,1460
9594140,3,45.424791658800004,9.1575001711,1355
9594141,0,45.424791658800004,9.159166837899999,131
9594141,1,45.424791658800004,9.159166837899999,248
9594141,2,45.424791658800004,9.159166837899999,307
9594141,3,45.424791658800004,9.159166837899999,279
9594142,0,45.424791658800004,9.160833504700001,2878
9594142,1,45.424791658800004,9.160833504700001,4949
9594142,2,45.424791658800004,9.160833504700001,6050
9594142,3,45.424791658800004,9.160833504700001,5668
9594143,0,45.424791658800004,9.1625001715,151
9594143,1,45.424791658800004,9.1625001715,267
9594143,2,45.424791658800004,9.1625001715,324
9594143,3,45.424791658800004,9.1625001715,319
9594144,0,45.424791658800004,9.1641668383,128
9594144,1,45.424791658800004,9.1641668383,231
9594144,2,45.424791658800004,9.1641668383,280
9594144,3,45.424791658800004,9.1641668383,267
9594145,0,45.424791658800004,9.1658335051,165
9594145,1,45.424791658800004,9.1658335051,279
9594145,2,45.424791658800004,9.1658335051,332
9594145,3,45.424791658800004,9.1658335051,340
9594146,0,45.424791658800004,9.1675001719,543
9594146,1,45.424791658800004,9.1675001719,750
9594146,2,45.424791658800004,9.1675001719,841
9594146,3,45.424791658800004,9.1675001719,953
9594147,0,45.424791658800004,9.1691668387,2469
9594147,1,45.424791658800004,9.1691668387,3125
9594147,2,45.424791658800004,9.1691668387,3346
9594147,3,45.424791658800004,9.1691668387,4107
9594148,0,45.424791658800004,9.1708335055,1890
9594148,1,45.424791658800004,9.1708335055,2414
9594148,2,45.424791658800004,9.1708335055,2574
9594148,3,45.424791658800004,9.1708335055,3176
9594149,0,45.424791658800004,9.1725001723,1346
9594149,1,45.424791658800004,9.1725001723,1848
9594149,2,45.424791658800004,9.1725001723,2021
9594149,3,45.424791658800004,9.1725001723,2362
9594150,0,45.424791658800004,9.1741668391,976
9594150,1,45.424791658800004,9.1741668391,1491
9594150,2,45.424791658800004,9.1741668391,1684
9594150,3,45.424791658800004,9.1741668391,1809
9594151,0,45.424791658800004,9.1758335059,3013
9594151,1,45.424791658800004,9.1758335059,4503
9594151,2,45.424791658800004,9.1758335059,5014
9594151,3,45.424791658800004,9.1758335059,5242
9594152,0,45.424791658800004,9.1775001727,2158
9594152,1,45.424791658800004,9.1775001727,3193
9594152,2,45.424791658800004,9.1775001727,3531
9594152,3,45.424791658800004,9.1775001727,3703
9594153,0,45.424791658800004,9.1791668395,669
9594153,1,45.424791658800004,9.1791668395,1097
9594153,2,45.424791658800004,9.1791668395,1180
9594153,3,45.424791658800004,9.1791668395,1186
9594154,0,45.424791658800004,9.1808335063,999
9594154,1,45.424791658800004,9.1808335063,1908
9594154,2,45.424791658800004,9.1808335063,1963
9594154,3,45.424791658800004,9.1808335063,1830
9594155,0,45.424791658800004,9.1825001731,288
9594155,1,45.424791658800004,9.1825001731,659
9594155,2,45.424791658800004,9.1825001731,646
9594155,3,45.424791658800004,9.1825001731,557
9594156,0,45.424791658800004,9.1841668399,258
9594156,1,45.424791658800004,9.1841668399,514
9594156,2,45.424791658800004,9.1841668399,523
9594156,3,45.424791658800004,9.1841668399,470
9594157,0,45.424791658800004,9.1858335067,180
9594157,1,45.424791658800004,9.1858335067,335
9594157,2,45.424791658800004,9.1858335067,360
9594157,3,45.424791658800004,9.1858335067,354
9594158,0,45.424791658800004,9.1875001735,152
9594158,1,45.424791658800004,9.1875001735,353
9594158,2,45.424791658800004,9.1875001735,368
9594158,3,45.424791658800004,9.1875001735,334
9594159,0,45.424791658800004,9.1891668403,133
9594159,1,45.424791658800004,9.1891668403,348
9594159,2,45.424791658800004,9.1891668403,357
9594159,3,45.424791658800004,9.1891668403,309
9594160,0,45.424791658800004,9.1908335071,132
9594160,1,45.424791658800004,9.1908335071,316
9594160,2,45.424791658800004,9.1908335071,321
9594160,3,45.424791658800004,9.1908335071,293
9594161,0,45.424791658800004,9.1925001739,124
9594161,1,45.424791658800004,9.1925001739,243
9594161,2,45.424791658800004,9.1925001739,260
9594161,3,45.424791658800004,9.1925001739,250
9594162,0,45.424791658800004,9.194166840700001,113
9594162,1,45.424791658800004,9.194166840700001,215
9594162,2,45.424791658800004,9.194166840700001,244
9594162,3,45.424791658800004,9.194166840700001,233
9594163,0,45.424791658800004,9.1958335075,105
9594163,1,45.424791658800004,9.1958335075,244
9594163,2,45.424791658800004,9.1958335075,296
9594163,3,45.424791658800004,9.1958335075,245
9594164,0,45.424791658800004,9.1975001743,2831
9594164,1,45.424791658800004,9.1975001743,6092
9594164,2,45.424791658800004,9.1975001743,7514
9594164,3,45.424791658800004,9.1975001743,5819
9594165,0,45.424791658800004,9.1991668411,1524
9594165,1,45.424791658800004,9.1991668411,3675
9594165,2,45.424791658800004,9.1991668411,4614
9594165,3,45.424791658800004,9.1991668411,3021
9594166,0,45.424791658800004,9.200833507899999,1909
9594166,1,45.424791658800004,9.200833507899999,4216
9594166,2,45.424791658800004,9.200833507899999,5197
9594166,3,45.424791658800004,9.200833507899999,3667
9594167,0,45.424791658800004,9.2025001747,733
9594167,1,45.424791658800004,9.2025001747,1606
9594167,2,45.424791658800004,9.2025001747,1981
9594167,3,45.424791658800004,9.2025001747,1417
9594168,0,45.424791658800004,9.2041668415,1754
9594168,1,45.424791658800004,9.2041668415,3757
9594168,2,45.424791658800004,9.2041668415,4614
9594168,3,45.424791658800004,9.2041668415,3324
9594169,0,45.424791658800004,9.2058335083,873
9594169,1,45.424791658800004,9.2058335083,1914
9594169,2,45.424791658800004,9.2058335083,2359
9594169,3,45.424791658800004,9.2058335083,1680
9594170,0,45.424791658800004,9.2075001751,768
9594170,1,45.424791658800004,9.2075001751,1684
9594170,2,45.424791658800004,9.2075001751,2084
9594170,3,45.424791658800004,9.2075001751,1494
9594171,0,45.424791658800004,9.2091668419,402
9594171,1,45.424791658800004,9.2091668419,850
9594171,2,45.424791658800004,9.2091668419,1038
9594171,3,45.424791658800004,9.2091668419,765
9594172,0,45.424791658800004,9.2108335087,680
9594172,1,45.424791658800004,9.2108335087,1384
9594172,2,45.424791658800004,9.2108335087,1666
9594172,3,45.424791658800004,9.2108335087,1269
9594173,0,45.424791658800004,9.212500175499999,170
9594173,1,45.424791658800004,9.212500175499999,397
9594173,2,45.424791658800004,9.212500175499999,507
9594173,3,45.424791658800004,9.212500175499999,338
9594174,0,45.424791658800004,9.214166842300001,172
9594174,1,45.424791658800004,9.214166842300001,414
9594174,2,45.424791658800004,9.214166842300001,517
9594174,3,45.424791658800004,9.214166842300001,349
9594175,0,45.424791658800004,9.2158335091,155
9594175,1,45.424791658800004,9.2158335091,364
9594175,2,45.424791658800004,9.2158335091,458
9594175,3,45.424791658800004,9.2158335091,320
9594176,0,45.424791658800004,9.2175001759,290
9594176,1,45.424791658800004,9.2175001759,627
9594176,2,45.424791658800004,9.2175001759,761
9594176,3,45.424791658800004,9.2175001759,573
9594177,0,45.424791658800004,9.2191668427,132
9594177,1,45.424791658800004,9.2191668427,293
9594177,2,45.424791658800004,9.2191668427,359
9594177,3,45.424791658800004,9.2191668427,263
9594178,0,45.424791658800004,9.2208335095,123
9594178,1,45.424791658800004,9.2208335095,264
9594178,2,45.424791658800004,9.2208335095,304
9594178,3,45.424791658800004,9.2208335095,263
9594179,0,45.424791658800004,9.2225001763,95
9594179,1,45.424791658800004,9.2225001763,215
9594179,2,45.424791658800004,9.2225001763,262
9594179,3,45.424791658800004,9.2225001763,229
9594180,0,45.424791658800004,9.224166843099999,101
9594180,1,45.424791658800004,9.224166843099999,231
9594180,2,45.424791658800004,9.224166843099999,279
9594180,3,45.424791658800004,9.224166843099999,238
9594181,0,45.424791658800004,9.2258335099,77
9594181,1,45.424791658800004,9.2258335099,183
9594181,2,45.424791658800004,9.2258335099,200
9594181,3,45.424791658800004,9.2258335099,197
9594182,0,45.424791658800004,9.2275001767,77
9594182,1,45.424791658800004,9.2275001767,183
9594182,2,45.424791658800004,9.2275001767,200
9594182,3,45.424791658800004,9.2275001767,197
9594183,0,45.424791658800004,9.2291668435,209
9594183,1,45.424791658800004,9.2291668435,503
9594183,2,45.424791658800004,9.2291668435,567
9594183,3,45.424791658800004,9.2291668435,522
9594184,0,45.424791658800004,9.2308335103,190
9594184,1,45.424791658800004,9.2308335103,470
9594184,2,45.424791658800004,9.2308335103,537
9594184,3,45.424791658800004,9.2308335103,481
9594185,0,45.424791658800004,9.2325001771,498
9594185,1,45.424791658800004,9.2325001771,1237
9594185,2,45.424791658800004,9.2325001771,1386
9594185,3,45.424791658800004,9.2325001771,1273
9594186,0,45.424791658800004,9.2341668439,136
9594186,1,45.424791658800004,9.2341668439,333
9594186,2,45.424791658800004,9.2341668439,384
9594186,3,45.424791658800004,9.2341668439,337
9594187,0,45.424791658800004,9.235833510700001,73
9594187,1,45.424791658800004,9.235833510700001,203
9594187,2,45.424791658800004,9.235833510700001,229
9594187,3,45.424791658800004,9.235833510700001,205
9594188,0,45.424791658800004,9.2375001775,60
9594188,1,45.424791658800004,9.2375001775,198
9594188,2,45.424791658800004,9.2375001775,233
9594188,3,45.424791658800004,9.2375001775,183
9594189,0,45.424791658800004,9.2391668443,280
9594189,1,45.424791658800004,9.2391668443,660
9594189,2,45.424791658800004,9.2391668443,755
9594189,3,45.424791658800004,9.2391668443,664
9594190,0,45.424791658800004,9.2408335111,234
9594190,1,45.424791658800004,9.2408335111,611
9594190,2,45.424791658800004,9.2408335111,701
9594190,3,45.424791658800004,9.2408335111,595
9594191,0,45.424791658800004,9.2425001779,54
9594191,1,45.424791658800004,9.2425001779,163
9594191,2,45.424791658800004,9.2425001779,192
9594191,3,45.424791658800004,9.2425001779,162
9594192,0,45.424791658800004,9.2441668447,357
9594192,1,45.424791658800004,9.2441668447,796
9594192,2,45.424791658800004,9.2441668447,898
9594192,3,45.424791658800004,9.2441668447,821
9594193,0,45.424791658800004,9.245833511499999,1751
9594193,1,45.424791658800004,9.245833511499999,3753
9594193,2,45.424791658800004,9.245833511499999,4307
9594193,3,45.424791658800004,9.245833511499999,3933
9594194,0,45.424791658800004,9.247500178300001,668
9594194,1,45.424791658800004,9.247500178300001,1603
9594194,2,45.424791658800004,9.247500178300001,1950
9594194,3,45.424791658800004,9.247500178300001,1523
9594195,0,45.424791658800004,9.2491668451,547
9594195,1,45.424791658800004,9.2491668451,1527
9594195,2,45.424791658800004,9.2491668451,1884
9594195,3,45.424791658800004,9.2491668451,1374
9594196,0,45.424791658800004,9.2508335119,175
9594196,1,45.424791658800004,9.2508335119,646
9594196,2,45.424791658800004,9.2508335119,811
9594196,3,45.424791658800004,9.2508335119,529
9594197,0,45.424791658800004,9.2525001787,300
9594197,1,45.424791658800004,9.2525001787,1063
9594197,2,45.424791658800004,9.2525001787,1327
9594197,3,45.424791658800004,9.2525001787,881
9601273,0,45.423541658699996,9.1325001691,316
9601273,1,45.423541658699996,9.1325001691,607
9601273,2,45.423541658699996,9.1325001691,740
9601273,3,45.423541658699996,9.1325001691,690
9601274,0,45.423541658699996,9.1341668359,119
9601274,1,45.423541658699996,9.1341668359,222
9601274,2,45.423541658699996,9.1341668359,260
9601274,3,45.423541658699996,9.1341668359,243
9601275,0,45.423541658699996,9.1358335027,119
9601275,1,45.423541658699996,9.1358335027,228
9601275,2,45.423541658699996,9.1358335027,261
9601275,3,45.423541658699996,9.1358335027,252
9601276,0,45.423541658699996,9.1375001695,113
9601276,1,45.423541658699996,9.1375001695,221
9601276,2,45.423541658699996,9.1375001695,257
9601276,3,45.423541658699996,9.1375001695,243
9601277,0,45.423541658699996,9.1391668363,114
9601277,1,45.423541658699996,9.1391668363,221
9601277,2,45.423541658699996,9.1391668363,262
9601277,3,45.423541658699996,9.1391668363,243
9601278,0,45.423541658699996,9.1408335031,120
9601278,1,45.423541658699996,9.1408335031,233
9601278,2,45.423541658699996,9.1408335031,269
9601278,3,45.423541658699996,9.1408335031,251
9601279,0,45.423541658699996,9.1425001699,305
9601279,1,45.423541658699996,9.1425001699,555
9601279,2,45.423541658699996,9.1425001699,639
9601279,3,45.423541658699996,9.1425001699,617
9601280,0,45.423541658699996,9.1441668367,182
9601280,1,45.423541658699996,9.1441668367,311
9601280,2,45.423541658699996,9.1441668367,363
9601280,3,45.423541658699996,9.1441668367,345
9601281,0,45.423541658699996,9.1458335035,122
9601281,1,45.423541658699996,9.1458335035,214
9601281,2,45.423541658699996,9.1458335035,262
9601281,3,45.423541658699996,9.1458335035,256
9601282,0,45.423541658699996,9.147500170299999,112
9601282,1,45.423541658699996,9.147500170299999,191
9601282,2,45.423541658699996,9.147500170299999,250
9601282,3,45.423541658699996,9.147500170299999,237
9601283,0,45.423541658699996,9.149166837100001,106
9601283,1,45.423541658699996,9.149166837100001,194
9601283,2,45.423541658699996,9.149166837100001,236
9601283,3,45.423541658699996,9.149166837100001,232
9601284,0,45.423541658699996,9.1508335039,119
9601284,1,45.423541658699996,9.1508335039,234
9601284,2,45.423541658699996,9.1508335039,289
9601284,3,45.423541658699996,9.1508335039,270
9601285,0,45.423541658699996,9.1525001707,129
9601285,1,45.423541658699996,9.1525001707,248
9601285,2,45.423541658699996,9.1525001707,306
9601285,3,45.423541658699996,9.1525001707,282
9601286,0,45.423541658699996,9.1541668375,128
9601286,1,45.423541658699996,9.1541668375,245
9601286,2,45.423541658699996,9.1541668375,304
9601286,3,45.423541658699996,9.1541668375,278
9601287,0,45.423541658699996,9.1558335043,143
9601287,1,45.423541658699996,9.1558335043,271
9601287,2,45.423541658699996,9.1558335043,343
9601287,3,45.423541658699996,9.1558335043,310
9601288,0,45.423541658699996,9.1575001711,126
9601288,1,45.423541658699996,9.1575001711,242
9601288,2,45.423541658699996,9.1575001711,301
9601288,3,45.423541658699996,9.1575001711,274
9601289,0,45.423541658699996,9.159166837899999,2556
9601289,1,45.423541658699996,9.159166837899999,4173
9601289,2,45.423541658699996,9.159166837899999,5021
9601289,3,45.423541658699996,9.159166837899999,4858
9601290,0,45.423541658699996,9.160833504700001,1285
9601290,1,45.423541658699996,9.160833504700001,2197
9601290,2,45.423541658699996,9.160833504700001,2684
9601290,3,45.423541658699996,9.160833504700001,2518
9601291,0,45.423541658699996,9.1625001715,156
9601291,1,45.423541658699996,9.1625001715,258
9601291,2,45.423541658699996,9.1625001715,309
9601291,3,45.423541658699996,9.1625001715,308
9601292,0,45.423541658699996,9.1641668383,2038
9601292,1,45.423541658699996,9.1641668383,3055
9601292,2,45.423541658699996,9.1641668383,3579
9601292,3,45.423541658699996,9.1641668383,3582
9601293,0,45.423541658699996,9.1658335051,1100
9601293,1,45.423541658699996,9.1658335051,1702
9601293,2,45.423541658699996,9.1658335051,1985
9601293,3,45.423541658699996,9.1658335051,1963
9601294,0,45.423541658699996,9.1675001719,847
9601294,1,45.423541658699996,9.1675001719,1363
9601294,2,45.423541658699996,9.1675001719,1606
9601294,3,45.423541658699996,9.1675001719,1594
9601295,0,45.423541658699996,9.1691668387,600
9601295,1,45.423541658699996,9.1691668387,800
9601295,2,45.423541658699996,9.1691668387,869
9601295,3,45.423541658699996,9.1691668387,1035
9601296,0,45.423541658699996,9.1708335055,183
9601296,1,45.423541658699996,9.1708335055,263
9601296,2,45.423541658699996,9.1708335055,291
9601296,3,45.423541658699996,9.1708335055,326
9601297,0,45.423541658699996,9.1725001723,184
9601297,1,45.423541658699996,9.1725001723,287
9601297,2,45.423541658699996,9.1725001723,323
9601297,3,45.423541658699996,9.1725001723,347
9601298,0,45.423541658699996,9.1741668391,235
9601298,1,45.423541658699996,9.1741668391,365
9601298,2,45.423541658699996,9.1741668391,407
9601298,3,45.423541658699996,9.1741668391,425
9601299,0,45.423541658699996,9.1758335059,1073
9601299,1,45.423541658699996,9.1758335059,1643
9601299,2,45.423541658699996,9.1758335059,1821
9601299,3,45.423541658699996,9.1758335059,1879
9601300,0,45.423541658699996,9.1775001727,2932
9601300,1,45.423541658699996,9.1775001727,4410
9601300,2,45.423541658699996,9.1775001727,4889
9601300,3,45.423541658699996,9.1775001727,5041
9601301,0,45.423541658699996,9.1791668395,973
9601301,1,45.423541658699996,9.1791668395,1492
